latitude_intervention,longitude_intervention,latitude_permanence,longitude_permanence,vector_type
50.88268,4.3414,50.89087,4.30867,Ambulance
50.88426,4.33354,50.89087,4.30867,Ambulance
50.88426,4.33354,50.86937,4.38646,MUG
50.85987,4.33355,50.85946,4.35181,Ambulance
50.82317,4.35648,50.815980418,4.3415237283,Ambulance
50.82317,4.35648,50.80469,4.36764,MUG
50.84507,4.38998,50.84226,4.39925,Ambulance
50.83141,4.38389,50.81887,4.40311,Ambulance
50.84837,4.42825,50.8258313,4.378717,MUG
50.84837,4.42825,50.85211,4.4604,Ambulance
50.84699,4.39076,50.86948,4.38649,Ambulance
50.85659,4.35883,50.85097,4.36411,Ambulance
50.83942,4.33018,50.83254,4.31199,Ambulance
50.83942,4.33018,50.83571,4.34793,MUG
50.8566,4.34119,50.85946,4.35181,Ambulance
50.82916,4.39438,50.81887,4.40311,Ambulance
50.86693,4.36589,50.85097,4.36411,Ambulance
50.84541,4.34082,50.8343302,4.3454504,Ambulance
50.84279,4.39102,50.84226,4.39925,Ambulance
50.91049,4.30208,50.89087,4.30867,Ambulance
50.82983,4.0,50.81396,4.25942,MUG
50.82983,4.0,50.83254,4.31199,Ambulance
50.86607,4.33847,50.85946,4.35181,Ambulance
50.84201,4.35287,50.83571,4.34793,MUG
50.84201,4.35287,50.8343302,4.3454504,Ambulance
50.79383,4.33399,50.80469,4.36764,MUG
50.79383,4.33399,50.8047,4.36763,Ambulance
50.83228,4.34958,50.8343302,4.3454504,Ambulance
50.85645,4.3518,50.85946,4.35181,Ambulance
50.85645,4.3518,50.8523,4.35988,MUG
50.88522,4.35333,50.85946,4.35181,Ambulance
50.85042,4.34205,50.85946,4.35181,Ambulance
50.85395,4.34758,50.85097,4.36411,Ambulance
50.88598,4.34203,50.89087,4.30867,Ambulance
50.84825,4.34788,50.85097,4.36411,Ambulance
50.84825,4.34788,50.83571,4.34793,MUG
50.84808,4.34763,50.8343302,4.3454504,Ambulance
50.83335,4.32815,50.83254,4.31199,Ambulance
50.84536,4.33957,50.83758,4.34915,PIT
50.86148,4.40781,50.86948,4.38649,Ambulance
50.86148,4.40781,50.86937,4.38646,MUG
50.85076,4.36359,50.85946,4.35181,Ambulance
50.85076,4.36359,50.85946,4.35181,Decontanimatieziekenwagen
50.81425,4.26686,50.89087,4.30867,Ambulance
50.8715,4.3842,50.86948,4.38649,Ambulance
50.83039,4.3181,50.83254,4.31199,Ambulance
50.83181,4.35332,50.83571,4.34793,MUG
50.83181,4.35332,50.8343302,4.3454504,Ambulance
50.84037,4.3382,50.8523,4.35988,MUG
50.84037,4.3382,50.8343302,4.3454504,Ambulance
50.79699,4.34276,50.82573,4.37919,PIT
50.84215,4.34234,50.83254,4.31199,Ambulance
50.84729,4.36973,50.85097,4.36411,Ambulance
50.83479,4.34872,50.83758,4.34915,PIT
50.83479,4.34872,50.8258313,4.378717,MUG
50.86349,4.32999,50.85946,4.35181,Ambulance
50.83622,4.37955,50.85097,4.36411,Ambulance
50.83723,4.38014,50.81887,4.40311,Ambulance
50.83723,4.38014,50.8258313,4.378717,MUG
50.83765,4.38254,50.84226,4.39925,Ambulance
50.8476,4.35262,50.8343302,4.3454504,Ambulance
50.8498,4.36953,50.85946,4.35181,Ambulance
50.8498,4.36953,50.86937,4.38646,MUG
50.81255,4.40965,50.81887,4.40311,Ambulance
50.85765,4.41458,50.86948,4.38649,Ambulance
50.83812,4.36216,50.8343302,4.3454504,Ambulance
50.85377,4.38533,50.86948,4.38649,Ambulance
50.86075,4.33871,50.85946,4.35181,Ambulance
50.81774,4.24524,50.89087,4.30867,Ambulance
50.841,4.37101,50.85097,4.36411,Ambulance
50.85154,4.375,50.85097,4.36411,Ambulance
50.82875,4.36604,50.8343302,4.3454504,Ambulance
50.84433,4.31619,50.83254,4.31199,Ambulance
50.83176,4.38637,50.81887,4.40311,Ambulance
50.86323,4.3287,50.85946,4.35181,Ambulance
50.85224,4.35235,50.8523,4.35988,MUG
50.85224,4.35235,50.85097,4.36411,Ambulance
50.87311,4.34926,50.85946,4.35181,Ambulance
50.87553,4.31629,50.89087,4.30867,Ambulance
50.86039,4.35956,50.85946,4.35181,Ambulance
50.83265,4.34574,50.8343302,4.3454504,Ambulance
50.83186,4.3173,50.83254,4.31199,Ambulance
50.85149,4.3843,50.84226,4.39925,Ambulance
50.89232,4.36788,50.86948,4.38649,Ambulance
50.84566,4.33699,50.8343302,4.3454504,Ambulance
50.80947,4.38723,50.8047,4.36763,Ambulance
50.85884,4.32938,50.85946,4.35181,Ambulance
50.84388,4.34445,50.83758,4.34915,PIT
50.81076,4.42379,50.8258313,4.378717,MUG
50.81076,4.42379,50.81887,4.40311,Ambulance
50.83887,4.34557,50.8343302,4.3454504,Ambulance
50.84372,4.33481,50.8343302,4.3454504,Ambulance
50.82673,4.3738,50.81887,4.40311,Ambulance
50.84911,4.34117,50.85946,4.35181,Ambulance
50.81691,4.42909,50.81887,4.40311,Ambulance
50.82716,4.36189,50.8343302,4.3454504,Ambulance
50.79573,4.35744,50.8047,4.36763,Ambulance
50.86514,4.38726,50.86948,4.38649,Ambulance
50.86139,4.42336,50.85211,4.4604,Ambulance
50.85335,4.34674,50.85946,4.35181,Ambulance
50.82694,4.30221,50.83758,4.34915,PIT
50.81825,4.33657,50.815980418,4.3415237283,Ambulance
50.81534,4.3234,50.83254,4.31199,Ambulance
50.85796,4.34114,50.85946,4.35181,Ambulance
50.84177,4.41589,50.84226,4.39925,Ambulance
50.8272,4.39243,50.81887,4.40311,Ambulance
50.83134,4.29899,50.83254,4.31199,Ambulance
50.84667,4.34487,50.8343302,4.3454504,Ambulance
50.82411,4.30027,50.81396,4.25942,MUG
50.82411,4.30027,50.83254,4.31199,Ambulance
50.89338,4.32751,50.89087,4.30867,Ambulance
50.89338,4.32751,50.88492,4.3089,PIT
50.85169,4.30194,50.83254,4.31199,Ambulance
50.81816,4.39247,50.81887,4.40311,Ambulance
50.84837,4.34978,50.85097,4.36411,Ambulance
50.81202,4.42834,50.8258313,4.378717,MUG
50.81202,4.42834,50.81887,4.40311,Ambulance
50.86153,4.28959,50.89087,4.30867,Ambulance
50.82299,4.36721,50.8047,4.36763,Ambulance
50.83128,4.35225,50.83758,4.34915,PIT
50.82871,4.35258,50.8343302,4.3454504,Ambulance
50.8211,4.35038,50.815980418,4.3415237283,Ambulance
50.83313,4.34653,50.8343302,4.3454504,Ambulance
50.90063,4.35918,50.86948,4.38649,Ambulance
50.85713,4.32499,50.85946,4.35181,Ambulance
50.8393,4.3386,50.8343302,4.3454504,Ambulance
50.85544,4.33051,50.85946,4.35181,Ambulance
50.89665,4.37754,50.86948,4.38649,Ambulance
50.84536,4.33957,50.8343302,4.3454504,Ambulance
50.89048,4.33638,50.89087,4.30867,Ambulance
50.84661,4.40149,50.84226,4.39925,Ambulance
50.84579,4.36799,50.85097,4.36411,Ambulance
50.83362,4.35708,50.8343302,4.3454504,Ambulance
50.8402,4.36595,50.85097,4.36411,Ambulance
50.83161,4.33283,50.83254,4.31199,Ambulance
50.86516,4.36858,50.86948,4.38649,Ambulance
50.86876,4.37749,50.82573,4.37919,PIT
50.85878,4.36922,50.85946,4.35181,Ambulance
50.83054,4.3039,50.83254,4.31199,Ambulance
50.7921,4.29792,50.83254,4.31199,Ambulance
50.86535,4.39042,50.85097,4.36411,Ambulance
50.85381,4.36339,50.85946,4.35181,Ambulance
50.8502,4.3177,50.83758,4.34915,PIT
50.838,4.28727,50.83254,4.31199,Ambulance
50.87414,4.38466,50.88492,4.3089,PIT
50.85993,4.3754,50.86948,4.38649,Ambulance
50.85179,4.36218,50.85097,4.36411,Ambulance
50.8535,4.39126,50.86948,4.38649,Ambulance
50.8535,4.39126,50.86937,4.38646,MUG
50.82722,4.40542,50.81887,4.40311,Ambulance
50.86345,4.33054,50.85946,4.35181,Ambulance
50.82736,4.40785,50.81887,4.40311,Ambulance
50.80917,4.33717,50.815980418,4.3415237283,Ambulance
50.78873,4.31783,50.78344,4.35633,Ambulance
50.78725,4.31722,50.8047,4.36763,Ambulance
50.83812,4.37514,50.85097,4.36411,Ambulance
50.85113,4.30457,50.83254,4.31199,Ambulance
50.85113,4.30457,50.83758,4.34915,PIT
50.84317,4.34153,50.8343302,4.3454504,Ambulance
50.83003,4.37307,50.85097,4.36411,Ambulance
50.89789,4.41828,50.906541477,4.3885618595,MUG
50.89789,4.41828,50.86948,4.38649,Ambulance
50.85454,4.39178,50.84226,4.39925,Ambulance
50.82453,4.41241,50.81887,4.40311,Ambulance
50.81063,4.31498,50.83254,4.31199,Ambulance
50.81298,4.38673,50.81887,4.40311,Ambulance
50.81298,4.38673,50.80469,4.36764,MUG
50.80363,4.32161,50.815980418,4.3415237283,Ambulance
50.86525,4.37231,50.86948,4.38649,Ambulance
50.80637,4.37062,50.82573,4.37919,PIT
50.82424,4.4071,50.81887,4.40311,Ambulance
50.85847,4.44402,50.85211,4.4604,Ambulance
50.845,4.29674,50.88492,4.3089,PIT
50.8401,4.35557,50.8343302,4.3454504,Ambulance
50.90209,4.31459,50.89087,4.30867,Ambulance
50.80815,4.31654,50.83254,4.31199,Ambulance
50.81395,4.41438,50.81887,4.40311,Ambulance
50.85339,4.38933,50.86948,4.38649,Ambulance
50.81636,4.37685,50.8047,4.36763,Ambulance
50.76602,4.34356,50.78344,4.35633,Ambulance
50.88043,4.32886,50.89087,4.30867,Ambulance
50.8487,4.37688,50.8523,4.35988,MUG
50.8487,4.37688,50.85097,4.36411,Ambulance
50.86815,4.33518,50.85946,4.35181,Ambulance
50.81057,4.34817,50.8343302,4.3454504,Ambulance
50.89953,4.36093,50.86948,4.38649,Ambulance
50.83601,4.33828,50.83571,4.34793,MUG
50.83601,4.33828,50.8343302,4.3454504,Ambulance
50.84244,4.33343,50.8343302,4.3454504,Ambulance
50.84683,4.36885,50.83758,4.34915,PIT
50.85714,4.43031,50.85211,4.4604,Ambulance
50.85237,4.37823,50.85097,4.36411,Ambulance
50.85292,4.45187,50.83254,4.31199,Ambulance
50.82716,4.28717,50.83254,4.31199,Ambulance
50.83088,4.36521,50.82573,4.37919,PIT
50.83478,4.29751,50.81396,4.25942,MUG
50.83478,4.29751,50.83254,4.31199,Ambulance
50.86297,4.37644,50.86948,4.38649,Ambulance
50.86297,4.37644,50.86937,4.38646,MUG
50.81096,4.31819,50.815980418,4.3415237283,Ambulance
50.93713,4.33673,50.88492,4.3089,PIT
50.85072,4.42244,50.85332,4.45325,MUG
50.85072,4.42244,50.85211,4.4604,Ambulance
50.82793,4.46482,50.81887,4.40311,Ambulance
50.82537,4.33024,50.83254,4.31199,Ambulance
50.86253,4.36616,50.85097,4.36411,Ambulance
50.81582,4.34141,50.81887,4.40311,Ambulance
50.81582,4.34141,50.8258313,4.378717,MUG
50.83343,4.39616,50.84226,4.39925,Ambulance
50.83352,4.29188,50.83571,4.34793,MUG
50.83352,4.29188,50.89087,4.30867,Ambulance
50.84116,4.44763,50.906541477,4.3885618595,MUG
50.83183,4.38438,50.83758,4.34915,PIT
50.87354,4.37516,50.86948,4.38649,Ambulance
50.87772,4.32443,50.89087,4.30867,Ambulance
50.88377,4.31977,50.89087,4.30867,Ambulance
50.85016,4.36328,50.85097,4.36411,Ambulance
50.80512,4.37069,50.80469,4.36764,MUG
50.80512,4.37069,50.8047,4.36763,Ambulance
50.8846,4.33758,50.85946,4.35181,Ambulance
50.84273,4.34177,50.8343302,4.3454504,Ambulance
50.86689,4.38566,50.86948,4.38649,Ambulance
50.86206,4.35387,50.85946,4.35181,Brandziekenwagen
50.81555,4.29467,50.81396,4.25942,MUG
50.81555,4.29467,50.83254,4.31199,Ambulance
50.79994,4.28736,50.83254,4.31199,Ambulance
50.79994,4.28736,50.88492,4.3089,MUG
50.82003,4.43005,50.85332,4.45325,MUG
50.82003,4.43005,50.85211,4.4604,Ambulance
50.80522,4.34517,50.815980418,4.3415237283,Ambulance
50.85675,4.36757,50.8523,4.35988,MUG
50.85675,4.36757,50.85097,4.36411,Ambulance
50.85243,4.34236,50.85946,4.35181,Ambulance
50.83361,4.34506,50.8343302,4.3454504,Ambulance
50.85292,4.45187,50.81887,4.40311,Ambulance
50.83728,4.38019,50.85097,4.36411,Ambulance
50.83728,4.38019,50.84226,4.39925,Ambulance
50.89043,4.34452,50.89087,4.30867,Ambulance
50.84286,4.37015,50.8343302,4.3454504,Ambulance
50.85478,4.34897,50.83758,4.34915,PIT
50.85478,4.34897,50.8523,4.35988,MUG
50.85478,4.34897,50.85097,4.36411,Ambulance
50.83428,4.33617,50.8343302,4.3454504,Ambulance
50.87071,4.33071,50.89087,4.30867,Ambulance
50.83783,4.34123,50.85097,4.36411,Ambulance
50.85424,4.34854,50.85097,4.36411,Ambulance
50.85424,4.34854,50.83758,4.34915,PIT
50.84948,4.32034,50.83571,4.34793,MUG
50.84948,4.32034,50.83254,4.31199,Ambulance
50.878,4.33996,50.85946,4.35181,Ambulance
50.88932,4.33311,50.85946,4.35181,Ambulance
50.85381,4.42534,50.86948,4.38649,Ambulance
50.87062,4.3738,50.86948,4.38649,Ambulance
50.83922,4.36131,50.85097,4.36411,Ambulance
50.83512,4.32559,50.88492,4.3089,PIT
50.83512,4.32559,50.83254,4.31199,Ambulance
50.85105,4.33625,50.88492,4.3089,PIT
50.8272,4.3427,50.8343302,4.3454504,Ambulance
50.80385,4.44184,50.81887,4.40311,Ambulance
50.7635,4.27955,50.83254,4.31199,Ambulance
50.7635,4.27955,50.81396,4.25942,MUG
50.86927,4.38583,50.86948,4.38649,Ambulance
50.83275,4.35505,50.8343302,4.3454504,Ambulance
50.82834,4.33792,50.815980418,4.3415237283,Ambulance
50.88475,4.27356,50.89087,4.30867,Ambulance
50.85286,4.37364,50.83254,4.31199,Ambulance
50.85286,4.37364,50.84226,4.39925,Ambulance
50.84938,4.30288,50.83254,4.31199,Ambulance
50.83184,4.3497,50.8047,4.36763,Ambulance
50.80511,4.21915,50.83254,4.31199,Ambulance
50.83447,4.35492,50.83758,4.34915,PIT
50.84737,4.43547,50.85211,4.4604,Ambulance
50.84737,4.43547,50.85332,4.45325,MUG
50.89766,4.35208,50.86948,4.38649,Ambulance
50.83849,4.44233,50.82573,4.37919,PIT
50.89658,4.32902,50.89087,4.30867,Ambulance
50.88252,4.33095,50.89087,4.30867,Ambulance
50.85557,4.38726,50.86948,4.38649,Ambulance
50.84572,4.35667,50.85097,4.36411,Ambulance
50.88932,4.33311,50.78344,4.35633,Ambulance
50.88268,4.3414,50.85946,4.35181,Ambulance
50.80162,4.33194,50.80469,4.36764,MUG
50.80162,4.33194,50.815980418,4.3415237283,Ambulance
50.85882,4.36403,50.88492,4.3089,PIT
50.85882,4.36403,50.86937,4.38646,MUG
50.88528,4.31795,50.85946,4.35181,Ambulance
50.78995,4.34438,50.8258313,4.378717,MUG
50.78995,4.34438,50.8047,4.36763,Ambulance
50.81966,4.32548,50.83254,4.31199,Ambulance
50.87396,4.34103,50.85946,4.35181,Ambulance
50.83049,4.38949,50.81887,4.40311,Ambulance
50.83049,4.38949,50.85332,4.45325,MUG
50.85641,4.37677,50.84226,4.39925,Ambulance
50.85641,4.37677,50.88492,4.3089,MUG
50.84565,4.3162,50.83571,4.34793,MUG
50.84565,4.3162,50.83254,4.31199,Ambulance
50.87154,4.33455,50.8523,4.35988,MUG
50.87154,4.33455,50.85097,4.36411,Ambulance
50.89221,4.38033,50.86948,4.38649,Ambulance
50.89221,4.38033,50.906541477,4.3885618595,MUG
50.85867,4.37683,50.86948,4.38649,Ambulance
50.80637,4.37062,50.81887,4.40311,Ambulance
50.83474,4.36977,50.85097,4.36411,Ambulance
50.81322,4.4206,50.81887,4.40311,Ambulance
50.83517,4.4338,50.85211,4.4604,Ambulance
50.8133,4.4328,50.83758,4.34915,PIT
50.858,4.3837,50.86948,4.38649,Ambulance
50.85705,4.35265,50.85097,4.36411,Ambulance
50.80712,4.34825,50.8047,4.36763,Ambulance
50.79592,4.33142,50.78344,4.35633,Ambulance
50.79592,4.33142,50.815980418,4.3415237283,Ambulance
50.80186,4.41464,50.85211,4.4604,Ambulance
50.81583,4.28243,50.83254,4.31199,Ambulance
50.89543,4.37084,50.906541477,4.3885618595,Ambulance
50.82706,4.42001,50.85097,4.36411,Ambulance
50.84071,4.31995,50.83254,4.31199,Ambulance
50.84702,4.34827,50.8343302,4.3454504,Ambulance
50.84702,4.34827,50.8258313,4.378717,MUG
50.84294,4.346,50.8343302,4.3454504,Ambulance
50.84294,4.346,50.80469,4.36764,MUG
50.84901,4.36531,50.85946,4.35181,Ambulance
50.84004,4.29154,50.89087,4.30867,Ambulance
50.85622,4.44557,50.85211,4.4604,Ambulance
50.85622,4.44557,50.85332,4.45325,MUG
50.85785,4.38218,50.86948,4.38649,Ambulance
50.80785,4.39993,50.81887,4.40311,Ambulance
50.80785,4.39993,50.80469,4.36764,MUG
50.85408,4.37216,50.85097,4.36411,Ambulance
50.85045,4.32474,50.83254,4.31199,Ambulance
50.81265,4.30627,50.815980418,4.3415237283,Ambulance
50.81748,4.38816,50.82573,4.37919,PIT
50.87325,4.41241,50.86948,4.38649,Ambulance
50.84006,4.38033,50.85097,4.36411,Ambulance
50.84841,4.31664,50.83571,4.34793,MUG
50.84841,4.31664,50.83254,4.31199,Ambulance
50.85842,4.35294,50.85946,4.35181,Ambulance
50.87345,4.32587,50.88492,4.3089,MUG
50.87345,4.32587,50.89087,4.30867,Ambulance
50.84166,4.3463,50.8343302,4.3454504,Ambulance
50.83537,4.33819,50.8343302,4.3454504,Ambulance
50.80286,4.33661,50.8047,4.36763,Ambulance
50.77302,4.33488,50.78344,4.35633,Ambulance
50.85131,4.35259,50.85097,4.36411,Ambulance
50.80329,4.37264,50.82573,4.37919,PIT
50.85742,4.37623,50.83758,4.34915,PIT
50.85742,4.37623,50.85097,4.36411,Ambulance
50.85742,4.37623,50.86937,4.38646,MUG
50.86393,4.30807,50.85946,4.35181,Ambulance
50.80933,4.40342,50.81887,4.40311,Ambulance
50.8576,4.40759,50.86948,4.38649,Ambulance
50.84096,4.41468,50.88492,4.3089,PIT
50.81184,4.3673,50.815980418,4.3415237283,Ambulance
50.84847,4.34329,50.8343302,4.3454504,Ambulance
50.85817,4.34708,50.85946,4.35181,Ambulance
50.84586,4.35729,50.85097,4.36411,Ambulance
50.89086,4.32399,50.89087,4.30867,Ambulance
50.89086,4.32399,50.906541477,4.3885618595,MUG
50.86987,4.37642,50.86948,4.38649,Ambulance
50.89038,4.37392,50.86948,4.38649,Ambulance
50.89038,4.37392,50.86937,4.38646,MUG
50.81668,4.40886,50.81887,4.40311,Ambulance
50.84866,4.31971,50.85946,4.35181,Brandziekenwagen
50.84866,4.31971,50.8523,4.35988,MUG
50.85633,4.33965,50.85946,4.35181,Ambulance
50.83364,4.37317,50.85097,4.36411,Ambulance
50.86121,4.41041,50.86948,4.38649,Ambulance
50.82139,4.37736,50.81887,4.40311,Ambulance
50.81437,4.42576,50.81887,4.40311,Ambulance
50.83186,4.34902,50.8343302,4.3454504,Ambulance
50.848,4.32032,50.83254,4.31199,Ambulance
50.8349,4.34483,50.8343302,4.3454504,Ambulance
50.80962,4.38791,50.8047,4.36763,Ambulance
50.83464,4.34217,50.8343302,4.3454504,Ambulance
50.83941,4.3288,50.83254,4.31199,Ambulance
50.86199,4.37797,50.85097,4.36411,Ambulance
50.85912,4.36195,50.83758,4.34915,PIT
50.84486,4.32588,50.8343302,4.3454504,Ambulance
50.74541,4.35408,50.78344,4.35633,Ambulance
50.8791,4.33572,50.89087,4.30867,Ambulance
50.84031,4.341,50.85097,4.36411,Ambulance
50.8059,4.30966,50.815980418,4.3415237283,Ambulance
50.83151,4.3327,50.85946,4.35181,Brandziekenwagen
50.83151,4.3327,50.83571,4.34793,MUG
50.83151,4.3327,50.83254,4.31199,Ambulance
50.83151,4.3327,50.83758,4.34915,PIT
50.79902,4.3194,50.83254,4.31199,Ambulance
50.85272,4.35592,50.85946,4.35181,Ambulance
50.85272,4.35592,50.8523,4.35988,MUG
50.86573,4.33078,50.88492,4.3089,MUG
50.86573,4.33078,50.85946,4.35181,Ambulance
50.85401,4.42578,50.85946,4.35181,Ambulance
50.85401,4.42578,50.85332,4.45325,MUG
50.85401,4.42578,50.85211,4.4604,Ambulance
50.84062,4.3313,50.8258313,4.378717,MUG
50.84282,4.32563,50.85946,4.35181,Ambulance
50.84282,4.32563,50.83254,4.31199,Ambulance
50.84282,4.32563,50.80469,4.36764,MUG
50.84967,4.34865,50.8523,4.35988,MUG
50.84967,4.34865,50.85946,4.35181,Ambulance
50.83927,4.33353,50.8343302,4.3454504,Ambulance
50.83329,4.40383,50.81887,4.40311,Ambulance
50.83117,4.35051,50.8343302,4.3454504,Ambulance
50.83272,4.34675,50.83571,4.34793,MUG
50.83272,4.34675,50.8343302,4.3454504,Ambulance
50.83636,4.41416,50.84226,4.39925,Ambulance
50.83501,4.28063,50.83254,4.31199,Ambulance
50.89461,4.38891,50.86948,4.38649,Ambulance
50.82854,4.37602,50.81887,4.40311,Ambulance
50.84572,4.35667,50.8523,4.35988,MUG
50.86086,4.36865,50.85097,4.36411,Ambulance
50.86086,4.36865,50.86937,4.38646,MUG
50.86727,4.32007,50.85946,4.35181,Ambulance
50.89514,4.3918,50.906541477,4.3885618595,Ambulance
50.89514,4.3918,50.906541477,4.3885618595,MUG
50.86477,4.33826,50.85946,4.35181,Ambulance
50.83711,4.33613,50.8343302,4.3454504,Ambulance
50.85968,4.3238,50.85946,4.35181,Ambulance
50.81395,4.34963,50.815980418,4.3415237283,Ambulance
50.81395,4.34963,50.83758,4.34915,PIT
50.86283,4.36702,50.85097,4.36411,Ambulance
50.86792,4.3656,50.86948,4.38649,Ambulance
50.8759,4.3967,50.86948,4.38649,Ambulance
50.8759,4.3967,50.8523,4.35988,MUG
50.85384,4.30824,50.83254,4.31199,Ambulance
50.86448,4.29566,50.89087,4.30867,Ambulance
50.82895,4.4558,50.85332,4.45325,MUG
50.82895,4.4558,50.85211,4.4604,Ambulance
50.84412,4.32724,50.83254,4.31199,Ambulance
50.80975,4.38637,50.8047,4.36763,Ambulance
50.8607,4.35993,50.85946,4.35181,Ambulance
50.86402,4.35738,50.85946,4.35181,Ambulance
50.88931,4.33315,50.81887,4.40311,Ambulance
50.79639,4.40067,50.80469,4.36764,MUG
50.79639,4.40067,50.81887,4.40311,Ambulance
50.87383,4.32102,50.89087,4.30867,Ambulance
50.83493,4.34345,50.8343302,4.3454504,Ambulance
50.83557,4.35563,50.8343302,4.3454504,Ambulance
50.87424,4.3476,50.85946,4.35181,Ambulance
50.83447,4.35492,50.8343302,4.3454504,Ambulance
50.83464,4.29719,50.83254,4.31199,Ambulance
50.85401,4.3472,50.85946,4.35181,Ambulance
50.85401,4.3472,50.8523,4.35988,MUG
50.80069,4.31428,50.8047,4.36763,Ambulance
50.83845,4.33914,50.82573,4.37919,PIT
50.84536,4.33957,50.83254,4.31199,Ambulance
50.85701,4.3619,50.85097,4.36411,Ambulance
50.83181,4.34987,50.8343302,4.3454504,Ambulance
50.84538,4.33955,50.83254,4.31199,Ambulance
50.83369,4.34508,50.8343302,4.3454504,Ambulance
50.84221,4.38437,50.84226,4.39925,Ambulance
50.84823,4.34945,50.83571,4.34793,MUG
50.81281,4.43027,50.81887,4.40311,Ambulance
50.86856,4.30977,50.85946,4.35181,Ambulance
50.86856,4.30977,50.88492,4.3089,MUG
50.86396,4.34955,50.85946,4.35181,Ambulance
50.8109,4.39226,50.81887,4.40311,Ambulance
50.84896,4.32091,50.83254,4.31199,Ambulance
50.84555,4.36855,50.85946,4.35181,Brandziekenwagen
50.84555,4.36855,50.8523,4.35988,MUG
50.80873,4.39406,50.8047,4.36763,Ambulance
50.83758,4.34915,50.8343302,4.3454504,Ambulance
50.84494,4.45031,50.85332,4.45325,MUG
50.84494,4.45031,50.85211,4.4604,Ambulance
50.89907,4.31124,50.89087,4.30867,Ambulance
50.86269,4.34852,50.85946,4.35181,Ambulance
50.83317,4.33683,50.83571,4.34793,MUG
50.83317,4.33683,50.8343302,4.3454504,Ambulance
50.84409,4.41786,50.84226,4.39925,Ambulance
50.85901,4.38485,50.86948,4.38649,Ambulance
50.81425,4.26687,50.83254,4.31199,Ambulance
50.81425,4.26687,50.86948,4.38649,Ambulance
50.81498,4.26235,50.83254,4.31199,Ambulance
50.82994,4.34601,50.83758,4.34915,PIT
50.85478,4.3599,50.85097,4.36411,Ambulance
50.83232,4.35677,50.8258313,4.378717,MUG
50.83232,4.35677,50.8343302,4.3454504,Ambulance
50.83617,4.35268,50.85097,4.36411,Ambulance
50.85665,4.29933,50.83254,4.31199,Ambulance
50.849,4.33434,50.8343302,4.3454504,Ambulance
50.83085,4.38948,50.82573,4.37919,PIT
50.85736,4.32187,50.85946,4.35181,Ambulance
50.83565,4.34255,50.83254,4.31199,Ambulance
50.89799,4.32878,50.88492,4.3089,MUG
50.89799,4.32878,50.89087,4.30867,Ambulance
50.85627,4.3544,50.85097,4.36411,Ambulance
50.85627,4.3544,50.85946,4.35181,Ambulance
50.81335,4.38648,50.81887,4.40311,Ambulance
50.84707,4.36088,50.85097,4.36411,Ambulance
50.84915,4.34764,50.85097,4.36411,Ambulance
50.81785,4.32687,50.815980418,4.3415237283,Ambulance
50.8487,4.34109,50.8343302,4.3454504,Ambulance
50.82968,4.33566,50.8343302,4.3454504,Ambulance
50.85395,4.34388,50.85946,4.35181,Ambulance
50.84215,4.33775,50.8343302,4.3454504,Ambulance
50.86589,4.34101,50.8523,4.35988,MUG
50.86589,4.34101,50.85946,4.35181,Ambulance
50.83935,4.37224,50.85097,4.36411,Ambulance
50.83256,4.3078,50.83254,4.31199,Ambulance
50.89369,4.32067,50.89087,4.30867,Ambulance
50.83072,4.34089,50.8343302,4.3454504,Ambulance
50.83441,4.34563,50.89087,4.30867,Ambulance
