id,type,address,number,postal_code,municipality,province,location,public,available,hours,latitude,longitude
2171.0,,Rue Belliard,49.0,1000.0,Bruxelles,Bruxelles-Brussel,"4ième étage, près d ascenceurs",,,,,
2172.0,,Rue Montoyer,46.0,1000.0,Bruxelles,Bruxelles-Brussel,"rez,  réception",,,,50.8401492,4.3751906
2173.0,,Chaussée de la Hulpe,166.0,1170.0,Bruxelles,Bruxelles-Brussel,"receptie, 3e verd",,,,,
2186.0,,Rue du Progrès,76.0,1030.0,Bruxelles,Bruxelles-Brussel,inkom lokettenzaal links,,,,,
2187.0,,Rue du Progrès,76.0,1030.0,Bruxelles,Bruxelles-Brussel,inkom lokettenzaal links,,,,,
2188.0,,Europakruispunt,2.0,1000.0,Bruxelles,Bruxelles-Brussel,"salle des guichets, gauche",,,,50.845908,4.3566717
2189.0,,Europakruispunt,2.0,1000.0,Bruxelles,Bruxelles-Brussel,"salle des guichets, gauche",,,,50.845908,4.3566717
2190.0,,Rue Fonsny,1.0,1060.0,Brussel,Bruxelles-Brussel,centrale middengang bagagedienst,,,,,
2191.0,,FONSNYLAAN,1.0,1060.0,Brussel,Bruxelles-Brussel,centrale middengang bagagedienst,,,,50.836572,4.3391332
2249.0,,Lombardstraat ,61.0,1000.0,Brussel,Bruxelles-Brussel,glvl tgo publieke toiletten,,,,,
2256.0,,Chaussée de Louvain,1.0,1140.0,Bruxelles,Bruxelles-Brussel,rez coulour,,,,50.8500183,4.3796395
2294.0,,Rue Meylemeersch,72.0,1070.0,Bruxelles,Bruxelles-Brussel,cafétaria club house,,,,,
2322.0,,Rue de la Vièrge Noire,32.0,1000.0,Brussel,Bruxelles-Brussel,glvl aan hoofdingang,,,,50.8509549,4.3504246
2338.0,,Jules Bordetlaan,74.0,1140.0,Brussel,Bruxelles-Brussel,"glvl, hoofdingang",,,,50.8780296,4.410165
2340.0,,Rue Joseph Plateau,2.0,1000.0,Bruxelles,Bruxelles-Brussel,"rez, entrée principal",,,,50.8503957,4.3495303
2341.0,,Rue d Angleterre,2.0,1060.0,Bruxelles,Bruxelles-Brussel,"rez, entrée principale",,,,50.8344179,4.3415786
2342.0,,Avenue de la Toison d Or,40.0,1050.0,Bruxelles,Bruxelles-Brussel,"rez, entr principale",,,,,
2343.0,,Boulevard Anspach,20.0,1000.0,Bruxelles,Bruxelles-Brussel,"rez, entrée principale",,,,,
2344.0,,Place Jourdan,1.0,1040.0,Bruxelles,Bruxelles-Brussel,"rez, entrée principale",,,,50.8376505,4.380806
2345.0,,Rue du Marché aux Herbes ,100.0,1000.0,Bruxelles,Bruxelles-Brussel,"rez, entrée",,,,50.8480678,4.3522636
2351.0,,Kunstlaan,56.0,1000.0,Brussel,Bruxelles-Brussel,6e verdiep,,,,,
2352.0,,Rue de Marché aux Herbes,120.0,1000.0,Bruxelles,Bruxelles-Brussel,"rez, entrée",,,,,
2357.0,,Rue Drève Olympique,11.0,1070.0,Bruxelles,Bruxelles-Brussel,rez sous l escalier,,,,,
2360.0,,Bld de la Woluwe ,46.0,1200.0,Bruxelles,Bruxelles-Brussel,5ième ét. près cuisine,,,,,
2368.0,,Avenue du Suffrage Universel,1.0,1030.0,Bruxelles,Bruxelles-Brussel,Local infirmerie,Y,,,50.8677775,4.3816932
2379.0,,De Smet de Naeyerlaan ,145.0,1090.0,Brussel,Bruxelles-Brussel,glvl onthaal,,,,,
2380.0,,J.J. Crocqlaan,52.0,1090.0,Brussel,Bruxelles-Brussel,glvl bur.toezichter,,,,,
2381.0,,Tentoonstellingslaan,1.0,1090.0,Bruxelles,Bruxelles-Brussel,secret.bureau,,,,50.8852468,4.3171556
2401.0,,Keizer Karellaan,420.0,1080.0,Brussel,Bruxelles-Brussel,glvl naast loskade,,,,,
2411.0,,Chaussée de Louvain ,656.0,1030.0,Bruxelles,Bruxelles-Brussel,accueil 1ière étage,,,,,
2414.0,,Avenue des Arts,56.0,1000.0,Bruxelles,Bruxelles-Brussel,"6 ième étage, infirmerie",,,,,
2453.0,,Avenue E. Mounier,83.0,1200.0,Brussel,Bruxelles-Brussel,1e verd. Rechts ingang,,,,,
2460.0,,Rue Heideken,48.0,1083.0,Bruxelles,Bruxelles-Brussel,rdc - salle d attente,,,,,
2480.0,,Rue Hall des Sports ,15.0,1130.0,Bruxelles,Bruxelles-Brussel,salle omnisports cantine,,,,,
2483.0,,Rue Font Saint Laudry ,10.0,1120.0,Bruxelles,Bruxelles-Brussel,"2ième étage, réfectoire",,,,,
2484.0,,Rue Font Saint Landry,10.0,1120.0,Bruxelles,Bruxelles-Brussel,"Res, vestiaire",,,,,
2502.0,,Docteur Beudin,1.0,1080.0,Bruxelles,Bruxelles-Brussel," sous-sol, salle de sport",,,,,
2503.0,,Rue de Lombardzijde,120.0,1120.0,Bruxelles,Bruxelles-Brussel,salle omnisport,,,,,
2509.0,,Rue des Fabriques ,54.0,1000.0,Bruxelles,Bruxelles-Brussel,"rez, gymnase",,,,50.8489294,4.340113
2510.0,,Chaussée de Vilvorde,170.0,1120.0,Bruxelles,Bruxelles-Brussel,entrant dans la salle,,,,,
2512.0,,Rue Baron Dhanis,6.0,1040.0,Bruxelles,Bruxelles-Brussel,secret. 1ière porte droîte,,,,50.8294151,4.3964296
2523.0,,Avenue Fonsny,1.0,1060.0,Bruxelles,Bruxelles-Brussel,terminal Eurostar,,,,50.836572,4.3391332
2536.0,,Avenue Brugmann,1.0,1180.0,Bruxelles,Bruxelles-Brussel,rez espace rangement,,,,50.8022197,4.3406177
2560.0,,Rue Henri Wafelaerts,1.0,1060.0,Bruxelles,Bruxelles-Brussel,secretariat,N,,,50.8218522,4.3499957
2562.0,,Avenue Salomé,2.0,1150.0,Bruxelles,Bruxelles-Brussel,rez-de-chaussée,,,,50.8339452,4.4577177
2566.0,,Dieweg,3.0,1180.0,Bruxelles,Bruxelles-Brussel,"entrée usine, a côté infirmerie",,,,50.7915784,4.3328014
2567.0,,Avenue De Roovere,3.0,1080.0,Bruxelles,Bruxelles-Brussel,bureau du surveillant,,,,50.8510417,4.3205425
2568.0,,Rue de la Chênaie,83.0,1180.0,Bruxelles,Bruxelles-Brussel,"stand de Tir, sous-sol",,,,,
2569.0,,Avenue de Globe,46.0,1190.0,Bruxelles,Bruxelles-Brussel,vestiaire arbitre,,,,,
2576.0,,Rue L. Delhove,65.0,1080.0,Bruxelles,Bruxelles-Brussel,,,,,,
2585.0,,Rue du Roseau,60.0,1180.0,Bruxelles,Bruxelles-Brussel,entrée,,,,,
2622.0,,Rue Drève des Brûlés ,59.0,1150.0,Bruxelles,Bruxelles-Brussel,rez-de-chaussée,,,,,
2627.0,,Place de Brouckère ,1.0,1000.0,Bruxelles,Bruxelles-Brussel,droite caisses automatiques,,,,50.85145875,4.35282523119391
2629.0,,Rue de l Eglise ,1.0,1150.0,Bruxelles,Bruxelles-Brussel,Adispatching sortie parking,,,,50.873872,4.353374
2631.0,,Boulevard Emile Jacmain ,14.0,1000.0,Bruxelles,Bruxelles-Brussel,dispatching sortie,,,,,
2635.0,,Avenue de la Toison d or,20.0,1000.0,Bruxelles,Bruxelles-Brussel,dispatching sortie,,,,50.8382019,4.3612923
2636.0,,Place de la Monnaie,25.0,1000.0,Bruxelles,Bruxelles-Brussel,dispatch sortie caisses,,,,50.849896099999995,4.353577337874254
2644.0,,Rue Chemin Struykbeken ,2.0,1200.0,Bruxelles,Bruxelles-Brussel,rez entrée vestiaires,,,,,
2653.0,,Marnixlaan,17.0,1000.0,Brussel,Bruxelles-Brussel,"3e verdiep, printerlokaal",,,,,
2715.0,,Rue du Merlo,1.0,1180.0,Bruxelles,Bruxelles-Brussel,"accueil, rez",,,,50.8001564,4.3269811
2744.0,,Emile Jacqmainlaan ,135.0,1000.0,Brussel,Bruxelles-Brussel,"glvl, nst verzendingslok.",,,,,
2745.0,,Boulevard de la Woluwe,46.0,1200.0,Bruxelles,Bruxelles-Brussel,"rez, réception à gauche",,,,50.8539562,4.4441409
2750.0,,Avenue des Chênes,1.0,1180.0,Bruxelles,Bruxelles-Brussel,,,,,50.7947218,4.3789168
2777.0,,Rue des 3 Arbres,62.0,1180.0,Bruxelles,Bruxelles-Brussel,acceuil,,,,,
2779.0,,Rue Ransbeek ,310.0,1120.0,Bruxelles,Bruxelles-Brussel,acceuil,,,,,
2796.0,,Gulden Vlieslaan ,72.0,1060.0,Brussel,Bruxelles-Brussel,kast 2 achter onthaalbalie,,,,50.8382019,4.3612923
2800.0,,Place Poelaert ,6.0,1000.0,Brussel,Bruxelles-Brussel,"glvl, achter de bar",,,,50.837628699999996,4.352605587283554
2801.0,,General Jacqueslaan  ,1.0,1050.0,Brussel,Bruxelles-Brussel,"glvl, atrium kant OD",,,,50.8182184,4.3791863
2802.0,,Mommaertslaan ,2.0,1140.0,Brussel,Bruxelles-Brussel,1e verdiep aan traphal,,,,50.8559048,4.410742
2829.0,,Quai de l Industrie ,31.0,1080.0,Bruxelles,Bruxelles-Brussel,derriere accueil,,,,50.8490093,4.3338849
2833.0,,Hoogstraat ,42.0,1000.0,Brussel,Bruxelles-Brussel,3de verdtrappenhall,,,,,
2834.0,,Rue Haute ,42.0,1000.0,Bruxelles,Bruxelles-Brussel,3ieme étage cage d escaliers princ,,,,,
2836.0,,Marsveldplein,51.0,1050.0,Brussel,Bruxelles-Brussel,4de verd bij liften,,,,,
2837.0,,Marsveldplein,5.0,1050.0,Brussel,Bruxelles-Brussel,glvl a d lobby,,,,50.8386366,4.3628013
2857.0,,Tweestationsstraat ,80.0,1070.0,Brussel,Bruxelles-Brussel,gebouw AB-4de verd,,,,,
2858.0,,Tweestationsstraat,80.0,1070.0,Brussel,Bruxelles-Brussel,gebouw AB-6de verd,,,,,
2859.0,,Beukenootjesstraat ,1.0,1120.0,Brussel,Bruxelles-Brussel,glvl ad receptie,,,,50.8952087,4.394306
2891.0,,Kruidtuinlaan,20.0,1000.0,Brussel,Bruxelles-Brussel, 4e verd. Onthaalzone,,,,,
2892.0,,Vooruitgangstraat ,80.0,1030.0,Brussel,Bruxelles-Brussel,"verd. 1,5 - onthaalzone zuid",,,,,
2956.0,,Kortenberglaan,120.0,1000.0,Brussel,Bruxelles-Brussel, 5e verd. Kantoor,,,,,
2957.0,,Koning Albert II-laan ,6.0,1000.0,Brussel,Bruxelles-Brussel,3e verd linker lifthall,,,,50.8596469,4.3567571
2985.0,,Place Victor Horta,11.0,1060.0,Bruxelles,Bruxelles-Brussel,P-1 Salle de sport,,,,,
3011.0,,Avenue Louise,480.0,1050.0,Bruxelles,Bruxelles-Brussel,12ème étage immeuble,,,,,
3031.0,,Europaesplanade,1.0,1060.0,Brussel,Bruxelles-Brussel,glvl nabij wachtdienst G4S,,,,50.8375443,4.3370325
3039.0,,Av. Marnix ,17.0,1000.0,Bruxelles,Bruxelles-Brussel,"4ième étage ,local infirmerie",,,,,
3116.0,,Square de Meeûs,29.0,1000.0,Bruxelles,Bruxelles-Brussel,"rez de ch, local infirmerie",,,,50.8401488,4.3701656
3150.0,,Avenue Constant Permeke,47.0,1140.0,Bruxelles,Bruxelles-Brussel,Hall accueil,,,,50.8735601,4.4094943
3151.0,,Boulevard du Triomphe,135.0,1050.0,Bruxelles,Bruxelles-Brussel,hall accueil,,,,,
3166.0,,Montoyerstraat,51.0,1000.0,Brussel,Bruxelles-Brussel, 5e verdiep,,,,,
3167.0,,Montoyerstraat ,51.0,1000.0,Brussel,Bruxelles-Brussel,4° verdiep,,,,,
3306.0,,Koningsstraat,138.0,1000.0,Brussel,Bruxelles-Brussel,glvl achter balie receptie,,,,,
3323.0,,Werkhuizenkaai ,1.0,1000.0,Brussel,Bruxelles-Brussel,cafetaria Kiekekot,,,,50.8750396,4.3629959
3324.0,,Werkhuizenkaai ,1.0,1000.0,Brussel,Bruxelles-Brussel,cafetaria Jupiler,,,,50.8750396,4.3629959
3347.0,,Koningsstraat ,1.0,1000.0,Brussel,Bruxelles-Brussel,ingang glvl rechts tegen muur,,,,50.8528809,4.3654509
3409.0,,Eeuwfeestlaan,20.0,1020.0,Brussel,Bruxelles-Brussel,glvl - aan ticketkassa s,,,,,
3410.0,,Eeuwfeestlaan,20.0,1020.0,Brussel,Bruxelles-Brussel,4de verd - naast lift,,,,,
3430.0,,Chaussée d Alsemberg ,860.0,1180.0,Bruxelles,Bruxelles-Brussel,"hall d entrée rez,accueil",,,,,
3458.0,,Rue de la Putterie,1.0,1000.0,Bruxelles,Bruxelles-Brussel,"rez, accès escalier",,,,,
3488.0,,Dieweg ,3.0,1180.0,Bruxelles,Bruxelles-Brussel,accueil,,,,50.7915784,4.3328014
3490.0,,Regentschapsstraat ,2.0,1000.0,Brussel,Bruxelles-Brussel,hoofdingang glvl,,,,50.8398687,4.3560227
3512.0,,Avenue Jules Bordet ,164.0,1140.0,Bruxelles,Bruxelles-Brussel,"rez,derrière l accueil",,,,,
3521.0,,de Broyerstraat ,27.0,1180.0,Bruxelles,Bruxelles-Brussel,"à l entrée bibliothèque, rez",,,,50.801514,4.3363987
3522.0,,Avenue d Homborchveld ,30.0,1180.0,Bruxelles,Bruxelles-Brussel,1er étage bibliothèque,,,,50.7777252,4.3408712
3523.0,,Rue du Doyenné ,64.0,1180.0,Bruxelles,Bruxelles-Brussel,"à l entrée bibliothèque, rez",,,,,
3524.0,,Chaussée de Waterloo ,935.0,1180.0,Bruxelles,Bruxelles-Brussel,"rez,à l entrée bibliothèq",,,,,
3526.0,,Place de Saint-Job ,20.0,1180.0,Bruxelles,Bruxelles-Brussel,à l entrée salle de sport,,,,50.7943422,4.365994786311013
3527.0,,Avenue Brugmann ,1.0,1180.0,Bruxelles,Bruxelles-Brussel,à l entrée salle de sport,,,,50.8022197,4.3406177
3609.0,,Avenue de l Astronomie ,12.0,1030.0,Bruxelles,Bruxelles-Brussel,glvl aan liften,,,,50.8505291,4.3688949
3618.0,,Rue Fonsny ,20.0,1060.0,Bruxelles,Bruxelles-Brussel,réception au rez de ch,,,,,
3619.0,,Quai de Willebroeck ,38.0,1000.0,Bruxelles,Bruxelles-Brussel,réception rez de ch,,,,,
3620.0,,Boulevard Industriel ,25.0,1070.0,Bruxelles,Bruxelles-Brussel,"réception, rez de ch",,,,,
3630.0,,Avenue Louise ,71.0,1050.0,Bruxelles,Bruxelles-Brussel,"étage -1,zone Stretching",,,,,
3680.0,,Boulevard Louis Schmidt ,2.0,1040.0,Bruxelles,Bruxelles-Brussel,"3è étage, à l accueil",,,,50.8280726,4.4003453
3723.0,,Luchtvaartsquare,31.0,1070.0,Brussel,Bruxelles-Brussel,inkomhal 3de verd,,,,,
3724.0,,Luchtvaartsquare,31.0,1070.0,Brussel,Bruxelles-Brussel,inkomhal 5de verd,,,,,
3726.0,,Kruidtuinlaan,55.0,1000.0,Brussel,Bruxelles-Brussel,onthaal van het FAVV,,,,,
3756.0,,Avenue des Arts ,52.0,1000.0,Bruxelles,Bruxelles-Brussel,hall entrée,,,,,
3768.0,,Terhulpsesteenweg  ,120.0,1000.0,Brussel,Bruxelles-Brussel,"2de verd,receptie",,,,,
3778.0,,Avenue Louise  ,623.0,1050.0,Bruxelles,Bruxelles-Brussel,1er étage à côté d l réception,,,,,
3803.0,,Rue du Marché aux Herbes ,105.0,1000.0,Bruxelles,Bruxelles-Brussel,"rez,au milieu",,,,50.8480678,4.3522636
3804.0,,Rue du Marché aux Herbes ,105.0,1000.0,Bruxelles,Bruxelles-Brussel,1er étage,,,,50.8480678,4.3522636
3805.0,,Rue du Marché aux Herbes ,105.0,1000.0,Bruxelles,Bruxelles-Brussel, 2ème étage,,,,50.8480678,4.3522636
3855.0,,Wapenstilstandstraat  ,5.0,1080.0,Brussel,Bruxelles-Brussel,refter 2de verd,,,,50.86141,4.328129
3856.0,,Wapenstilstandstraat ,5.0,1080.0,Brussel,Bruxelles-Brussel,productieruimte glvl,,,,50.86141,4.328129
3880.0,,Rue du Marché aux Herbes ,105.0,1000.0,Bruxelles,Bruxelles-Brussel,3ème étage,,,,50.8480678,4.3522636
3881.0,,Rue du Marché aux Herbes,105.0,1000.0,Bruxelles,Bruxelles-Brussel,4ème étage,,,,50.8480678,4.3522636
3902.0,,Petit Chemin Vert ,99.0,1120.0,Bruxelles,Bruxelles-Brussel,local matériel terrain n° 4,,,,,
3943.0,,Rue des Hippocampes ,1.0,1080.0,Bruxelles,Bruxelles-Brussel,rez de ch,,,,50.8531817,4.3086919
3948.0,,Place de l Albertine ,2.0,1000.0,Bruxelles,Bruxelles-Brussel,3ème étage,,,,50.8443496,4.3560421
3991.0,,Avenue des Anciens Combattants ,650.0,1140.0,Bruxelles,Bruxelles-Brussel,clubhouse,,,,,
3996.0,,Rue des Ecoliers,7.0,1160.0,Bruxelles,Bruxelles-Brussel,palier escalier administratif,,,,50.8163249,4.4214492
3997.0,,Kattenberg ,19.0,1170.0,Bruxelles,Bruxelles-Brussel,salle de sport,,,,,
4010.0,,Chaussée de Gand ,615.0,1080.0,Bruxelles,Bruxelles-Brussel,infirmerie bat. Industriel,,,,,
4011.0,,Chaussée de Gand,615.0,1080.0,Bruxelles,Bruxelles-Brussel,bat. Administrsas sortie,,,,,
4012.0,,Avenue du Roi Albert ,33.0,1082.0,Bruxelles,Bruxelles-Brussel,entrée salle des fêtes,,,,50.8936751,4.3759717
4013.0,,Pl du Roi Baudouin ,1.0,1082.0,Bruxelles,Bruxelles-Brussel,face secret. accueil,,,,50.8635371,4.2964186
4017.0,,Rue Thomas Vinçotte ,36.0,1030.0,Bruxelles,Bruxelles-Brussel,"rez,salle de séjour",,,,,
4018.0,,Bd A. Reyers ,70.0,1030.0,Bruxelles,Bruxelles-Brussel,6è étg - Côté C,,,,,
4019.0,,Bd A. Reyers ,70.0,1030.0,Bruxelles,Bruxelles-Brussel,Rez-de-Chaussée,,,,,
4020.0,,Avenue Britsiers ,11.0,1030.0,Bruxelles,Bruxelles-Brussel,"rez, hall entrée",,,,50.8690726,4.3848552
4021.0,,Rue de Zaventem ,60.0,1140.0,Bruxelles,Bruxelles-Brussel,infirmerie,,,,,
4028.0,,Metrologielaan,2.0,1130.0,Brussel,Bruxelles-Brussel,EHBO lokaal glvl by ingang 4,,,,50.8937172,4.4299945
4044.0,,Avenue des Arts ,52.0,1000.0,Bruxelles,Bruxelles-Brussel,local cuisine,,,,,
4045.0,,Rue du Lombard ,77.0,1000.0,Bruxelles,Bruxelles-Brussel,"rez de ch, accueil",,,,,
4105.0,,Chaussée de La Hulpe ,166.0,1170.0,Bruxelles,Bruxelles-Brussel,"rez,couloir vers poste",,,,,
4109.0,,Avenue Adolphe Buyl ,87.0,1050.0,Bruxelles,Bruxelles-Brussel,rez de ch,,,,,
4110.0,,Avenue Adolphe Buyl ,87.0,1050.0,Bruxelles,Bruxelles-Brussel,4ème étage,,,,,
4111.0,,Boulevard du Souverain ,68.0,1170.0,Bruxelles,Bruxelles-Brussel,2ème étage,,,,50.8013062,4.4226825
4115.0,,Square Hoedemaekers ,10.0,1140.0,Bruxelles,Bruxelles-Brussel,hall,,,,,
4117.0,,Square de Meeûs 23 bus ,23.0,1000.0,Brussel,Bruxelles-Brussel,2de verd - onthaal,,,,,
4143.0,,Tervurenlaan ,1.0,1150.0,Brussel,Bruxelles-Brussel,verd 4achterzijde gebouw,,,,50.8381289,4.4046157
4154.0,,Rue Verwee ,12.0,1030.0,Bruxelles,Bruxelles-Brussel,rez de ch,,,,,
4155.0,,Rue Royale Ste Marie,168.0,1030.0,Bruxelles,Bruxelles-Brussel,rez de ch,,,,,
4156.0,,Rue Masui ,190.0,1030.0,Bruxelles,Bruxelles-Brussel,rez de ch,,,,,
4167.0,,Rue Bonneels ,13.0,1210.0,Bruxelles,Bruxelles-Brussel,"centre sportif,1°étage,en face réc",,,,50.8490533,4.3778096
4198.0,,Rue de la Limite,48.0,1150.0,Bruxelles,Bruxelles-Brussel,local materiel côté l ascense,,,,50.84877,4.4625631
4212.0,,Rue Anciens Combattants ,202.0,1140.0,Bruxelles,Bruxelles-Brussel,hall entrée,,,,,
4217.0,,Rue des Déportés,42.0,1200.0,Bruxelles,Bruxelles-Brussel,hall entrée,,,,,
4218.0,,Chaussée de Stockel ,28.0,1200.0,Bruxelles,Bruxelles-Brussel,hall entrée,,,,,
4219.0,,Rue Pasteur,9.0,1070.0,Bruxelles,Bruxelles-Brussel,local infirmerie,,,,50.8371804,4.3273287
4220.0,,Rue Chome-Wyns ,5.0,1070.0,Bruxelles,Bruxelles-Brussel, étage à coté bur du proviseur,,,,50.8389208,4.3250711
4221.0,,Avenue E. Van Nieuwenhuyse ,4.0,1160.0,Bruxelles,Bruxelles-Brussel,coffee corner,,,,,
4227.0,,Rue de l Acqueduc ,118.0,1050.0,Brussel,Bruxelles-Brussel,"hoofdingang,nst receptie",,,,,
4233.0,,Bergensesteenweg ,281.0,1070.0,Bruxelles,Bruxelles-Brussel,"au RDC,dans la cafetaria",,,,,
4258.0,,Avenue Porte de Hal ,40.0,1060.0,Bruxelles,Bruxelles-Brussel,Section 13/7 BE,,,,,
4259.0,,Avenue Porte de Hal ,40.0,1060.0,Bruxelles,Bruxelles-Brussel,Section 13/7 BE,,,,,
4260.0,,Avenue Porte de Hal ,40.0,1060.0,Bruxelles,Bruxelles-Brussel,Section 13/7 BE,,,,,
4261.0,,Avenue Porte de Hal ,40.0,1060.0,Bruxelles,Bruxelles-Brussel,Section 13/7 BE,,,,,
4262.0,,Avenue Porte de Hal ,40.0,1060.0,Bruxelles,Bruxelles-Brussel,Section 13/7 BE,,,,,
4263.0,,Avenue Porte de Hal ,40.0,1060.0,Bruxelles,Bruxelles-Brussel,Section 13/7 BE,,,,,
4264.0,,Avenue Porte de Hal ,40.0,1060.0,Bruxelles,Bruxelles-Brussel,Section 13/7 BE,,,,,
4266.0,,Avenue Porte de Hal ,40.0,1060.0,Bruxelles,Bruxelles-Brussel,Section 13/7 BE,,,,,
4268.0,,Avenue Porte de Hal ,40.0,1060.0,Bruxelles,Bruxelles-Brussel,Section 13/7 BE,,,,,
4269.0,,Avenue Porte de Hal ,40.0,1060.0,Bruxelles,Bruxelles-Brussel,Section 13/7 BE,,,,,
4270.0,,Avenue Porte de Hal ,40.0,1060.0,Bruxelles,Bruxelles-Brussel,Section 13/7 BE,,,,,
4271.0,,Avenue Porte de Hal ,40.0,1060.0,Bruxelles,Bruxelles-Brussel,Section 13/7 BE,,,,,
4272.0,,Avenue Porte de Hal ,40.0,1060.0,Bruxelles,Bruxelles-Brussel,Section 13/7 BE,,,,,
4273.0,,Avenue Porte de Hal ,40.0,1060.0,Bruxelles,Bruxelles-Brussel,Section 13/7 BE,,,,,
4274.0,,Avenue Porte de Hal ,40.0,1060.0,Bruxelles,Bruxelles-Brussel,Section 13/7 BE,,,,,
4275.0,,Avenue Porte de Hal ,40.0,1060.0,Bruxelles,Bruxelles-Brussel,Section 13/7 BE,,,,,
4276.0,,Avenue Porte de Hal ,40.0,1060.0,Bruxelles,Bruxelles-Brussel,Section 13/7 BE,,,,,
4277.0,,Avenue Porte de Hal ,40.0,1060.0,Bruxelles,Bruxelles-Brussel,Section 13/7 BE,,,,,
4278.0,,Avenue Porte de Hal ,40.0,1060.0,Bruxelles,Bruxelles-Brussel,Section 13/7 BE,,,,,
4291.0,,Internationalelaan ,55.0,1070.0,Brussel,Bruxelles-Brussel,"IBlock J,glvl,central inkomha",,,,,
4292.0,,Avenue du Marathon,1.0,1020.0,Bruxelles,Bruxelles-Brussel,"rez de ch,secrétariat",,,,50.8939847,4.3344217
4302.0,,Théo Verbeecklaan,2.0,1070.0,Brussel,Bruxelles-Brussel,tribune 3 doorgang E 5 - E6,,,,50.8346114,4.2971528
4303.0,,Neerpedestraat ,569.0,1070.0,Brussel,Bruxelles-Brussel,"trainingscentrum, 1ste verdiep",,,,,
4304.0,,Neerpedestraat ,569.0,1070.0,Brussel,Bruxelles-Brussel,nabij voetbalvelden,,,,,
4305.0,,Olympische Dreef,1.0,1070.0,Brussel,Bruxelles-Brussel,Elisabeth Club,,,,50.8205606,4.2765983
4316.0,,Avenue Charles-Quint ,140.0,1083.0,Bruxelles,Bruxelles-Brussel,"couloir,rez,côté l accuei",,,,,
4317.0,,Place Reine Fabiola ,10.0,1083.0,Bruxelles,Bruxelles-Brussel,"local derrière accueil,rez",,,,,
4318.0,,Rue Vanderveken ,114.0,1083.0,Bruxelles,Bruxelles-Brussel,"rez,niveau hall d entrée",,,,,
4338.0,,Avenue de Marathon ,1.0,1020.0,Bruxelles,Bruxelles-Brussel,"1° étage,sall de sport",,,,50.8939847,4.3344217
4409.0,,Avenue Mounier ,83.0,1200.0,Bruxelles,Bruxelles-Brussel,"bureaux,1 ° étage,couloir",,,,,
4410.0,,Boulevard de la Plaine ,9.0,1050.0,Bruxelles,Bruxelles-Brussel,"bur,3° étage,couloi",,,,50.8227326,4.390719
4418.0,,Argonnestraat,37.0,1060.0,Brussel,Bruxelles-Brussel,"inkomhal, links v d trap",,,,,
4421.0,,Avenue Théo Verbeeck ,2.0,1070.0,Bruxelles,Bruxelles-Brussel,bureau infrastructure,,,,50.8346114,4.2971528
4422.0,,Avenue Théo Verbeeck ,2.0,1070.0,Bruxelles,Bruxelles-Brussel,salle kiné,,,,50.8346114,4.2971528
4426.0,Appareil fixe-Vast apparaat,Sint-Michielswarande,30.0,1040.0,Brussel,Bruxelles-Brussel,gelijkvloers aan liftkoker,Non-Nee,Non-Nee,,50.83481105,4.400481643494226
4426.0,,Sint-Michielswarande ,30.0,1040.0,Brussel,Bruxelles-Brussel,glvl aan liftkoker,,,,50.83481105,4.400481643494226
4450.0,,Rue Royale,2.0,1000.0,Brussel,Bruxelles-Brussel,rechts achter infobalie,,,,50.8528809,4.3654509
4451.0,,Rue Royale,2.0,1000.0,Brussel,Bruxelles-Brussel,"conferentiezaal,aan liftkoker",,,,50.8528809,4.3654509
4469.0,,Rue Léon Autrique,4.0,1080.0,Bruxelles,Bruxelles-Brussel,centr sportf-1° étage l accueu,,,,50.8589517,4.3291517
4473.0,,Rue J.B. Verbeyst ,25.0,1090.0,Bruxelles,Bruxelles-Brussel,"rez,bureau ""accueil""",,,,,
4493.0,,Rue Rasquin ,7.0,1070.0,Bruxelles,Bruxelles-Brussel,local technique,,,,,
4509.0,,Place du Bicentenaire,1.0,1000.0,Brussel,Bruxelles-Brussel,"local, proximité pétanque",,,,,
4520.0,,Boulevard de l impératrice ,13.0,1000.0,Bruxelles,Bruxelles-Brussel,3 étage-infirmerie,,,,50.8472417,4.3571148
4521.0,,Rue Américaine ,101.0,1050.0,Bruxelles,Bruxelles-Brussel,entrée magasin,,,,,
4526.0,,Chaussée de Wavre ,2057.0,1160.0,Bruxelles,Bruxelles-Brussel,piste d athlétisme,,,,,
4545.0,,Jules Bordetlaan,164.0,1140.0,Brussel,Bruxelles-Brussel,3de verd/tussenhal 3 bedrijv,,,,,
4546.0,,Raketstraat,40.0,1130.0,Brussel,Bruxelles-Brussel,"ingang aan receptie, glvl",,,,,
4547.0,,Theodorstraat,108.0,1090.0,Brussel,Bruxelles-Brussel,"glvl,achtermuur onthaal",,,,,
4556.0,,Av. Charles Schaller ,50.0,1160.0,Bruxelles,Bruxelles-Brussel,"rez,couloir des vestiaire",,,,,
4562.0,,Haachtsesteenweg ,1470.0,1130.0,Brussel,Bruxelles-Brussel,toiletten H2,,,,,
4563.0,,Haachtsesteenweg ,1470.0,1130.0,Brussel,Bruxelles-Brussel,hoofdingang,,,,,
4576.0,,Rue du Palais ,42.0,1030.0,Bruxelles,Bruxelles-Brussel,hall accueil,,,,,
4590.0,,De Tyraslaan ,109.0,1120.0,Brussel,Bruxelles-Brussel,onmiddellyk aan de inkombalie,,,,50.9084033,4.3963784
